CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
4047;9944;26/09/2025;3;1;269P016;8692;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;019       ;25;1;1;0;89,57;0;33;8957;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9944;26/09/2025;2;1;269P016;8692;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;3290_V2   ;25;1;1;0;89,56;0;34;8956;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9560;27/08/2025;5;1;278P003;8340;1;4452;GISLEY                   ;LIC039      ;MEIA CALCA                              ;019       ;26;1;1;0;89,7;0;20;8970;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9560;27/08/2025;3;1;278P003;8340;1;4452;GISLEY                   ;LIC039      ;MEIA CALCA                              ;038_V3    ;26;1;1;0;89,7;0;20;8970;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9560;27/08/2025;4;1;278P003;8340;1;4452;GISLEY                   ;LIC039      ;MEIA CALCA                              ;019       ;26;1;1;0;89,7;0;20;8970;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9520;23/08/2025;4;1;238P013;8307;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;038_V3    ;26;1;1;0;89,64;0;26;8964;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9522;23/08/2025;1;1;238P015;8309;1;4452;GISLEY                   ;LIC039      ;MEIA CALCA                              ;3290_V2   ;26;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9878;23/09/2025;2;1;239P004;8635;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;019       ;26;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10372;23/10/2025;1;1;23AP008;9024;1;5087;LARISSE                  ;LIC039      ;MEIA CALCA                              ;3290_V2   ;25;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10384;23/10/2025;1;1;23AP014;9032;1;5087;LARISSE                  ;LIC039      ;MEIA CALCA                              ;038_V3    ;25;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9944;26/09/2025;1;1;269P016;8692;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;3290_V2   ;25;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10320;20/10/2025;1;1;20AP005;8984;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;3290_V2   ;26;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10320;20/10/2025;2;1;20AP005;8984;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;3290_V2   ;25;1;1;0;89,57;0;33;8957;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9501;22/08/2025;3;1;228P00D;8288;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;3294_V2   ;24;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9501;22/08/2025;4;1;228P00D;8288;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;038_V3    ;24;1;1;0;89,68;0;22;8968;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9502;22/08/2025;2;1;228P00E;8289;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;019       ;26;1;1;0;89,63;0;27;8963;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;10351;22/10/2025;1;1;22AP004;9010;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;038_V3    ;24;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;10265;15/10/2025;7;1;15AP00F;8944;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;019       ;25;1;1;0;88,69;0;121;8869;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;10270;16/10/2025;2;1;16AP007;8948;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;038_V3    ;26;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;9820;17/09/2025;4;1;179P008;8584;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;3290_V2   ;25;1;1;0;89,78;0;12;8978;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9462;19/08/2025;1;1;198P006;8255;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;038_V3    ;25;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9468;20/08/2025;1;1;208P004;8260;1;4452;GISLEY                   ;LIC039      ;MEIA CALCA                              ;019       ;27;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;XL      ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9863;20/09/2025;1;1;209P00C;8621;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;3290_V2   ;26;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9395;13/08/2025;6;1;138P017;8196;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;3290_V2   ;24;1;1;0;89,77;0;13;8977;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9395;13/08/2025;5;1;138P017;8196;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;019       ;24;1;1;0;89,77;0;13;8977;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9395;13/08/2025;7;1;138P017;8196;1;4918;MARLUCE                  ;LIC039      ;MEIA CALCA                              ;3290_V2   ;24;1;1;0;89,77;0;13;8977;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10249;14/10/2025;1;1;14AP00B;8932;1;4741;ANA LÚCIA                ;LIC039      ;MEIA CALCA                              ;3290_V2   ;25;1;1;0;89,9;0;0;8990;0;8990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;2;SCALARINO H1             ;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;LIC039                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
