CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3044;32027;04/06/2025;2;1;046P004;891;1;3416;JORDANA                  ;SB70V2      ;CALCINHA                                ;044       ;24;1;1;0;38,94;0;6;3894;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB70V2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;32027;04/06/2025;4;1;046P004;891;1;3416;JORDANA                  ;SB70V2      ;CALCINHA                                ;044       ;23;1;1;0;38,94;0;6;3894;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB70V2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;32033;04/06/2025;8;1;046P00A;897;1;648;GERENTE                  ;RIF49N      ;ANNA FASCIA MICRO ULTRA LIGHT           ;502I_V2   ;14;1;1;0;262;0;0;0;0;262;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIF49N                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;
3044;32035;04/06/2025;3;1;046P00C;899;1;648;GERENTE                  ;BBD2544     ;BODY THE ART OF ROMANCE                 ;019       ;2;1;1;0;419;0;0;0;0;419;PRODUTO ACABADO          ;;CAMISOLAS                ;BODY                     ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;BBD2544                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;32035;04/06/2025;1;1;046P00C;899;1;648;GERENTE                  ;CL162E      ;CAMICIA M/L SETA                        ;658J      ;4;0;-1;-1;-749;-749;0;0;0;0;PRODUTO ACABADO          ;;CAMISOLAS                ;CAMISOLA MANGA COMPRIDA  ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CL162E                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;
3044;33589;11/09/2025;1;1;119P008;2322;1;648;GERENTE                  ;RI1294E     ;ELENA PRETTY FLOWERS                    ;2127      ;14;1;1;0;339;0;0;0;0;339;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294E                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;
3044;31329;12/04/2025;2;1;124P010;251;1;3416;JORDANA                  ;SPD2555     ;PERIZOMA INTRIGUING BEAUTY              ;019       ;1;1;1;0;109;0;0;109;0;109;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;Z_TAGLIE_I003 TAGLIA UNIC;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SPD2555                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;
3044;31731;12/05/2025;9;1;125P009;623;1;3416;JORDANA                  ;SID2541     ;SLIP LITTLE ROMANCE                     ;3635      ;5;1;1;0;115,55;0;345;11555;0;119;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2541                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;31740;12/05/2025;2;1;125P012;631;1;648;GERENTE                  ;SI70V2      ;CALCINHA                                ;031       ;25;1;1;0;0,01;0;3899;1;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SI70V2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;31741;12/05/2025;1;1;125P013;632;1;648;GERENTE                  ;SID49V      ;CALCINHA                                ;044_V2    ;26;1;1;0;0,01;0;3899;1;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;
3044;32142;12/06/2025;3;1;126P010;1002;1;3416;JORDANA                  ;SPD49F      ;PERIZOMA FIANCHETTO  MICRO ULTRA LIGHT  ;705J      ;2;1;1;0;79;0;0;79;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SPD49F                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;33611;12/09/2025;5;1;129P012;2341;1;648;GERENTE                  ;CGD07T      ;VOGATORE SUPIMA COT. COST.2/2           ;848J      ;24;1;1;0;0;0;109;0;0;109;PRODUTO ACABADO          ;;CAMISOLAS                ;CAMISOLA MANGA CAVA      ;2;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CGD07T                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
3044;33611;12/09/2025;3;1;129P012;2341;1;648;GERENTE                  ;CG170A      ;CANOTTA S/L SUPIMA COT. COST.2/2        ;019       ;2;1;1;0;0;0;139;0;0;139;PRODUTO ACABADO          ;;CAMISOLAS                ;CAMISOLA MANGA CAVA      ;3;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CG170A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;33611;12/09/2025;7;1;129P012;2341;1;648;GERENTE                  ;CMU12G      ;CAMISETA                                ;800       ;23;1;1;0;0;0;159;0;0;159;PRODUTO ACABADO          ;;CAMISOLAS                ;CAMISOLA MEIA MANGA      ;2;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CMU12G                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;2;HOMEM                    ;HOMEM                    ;
3044;33611;12/09/2025;18;1;129P012;2341;1;648;GERENTE                  ;PDC701      ;PANTALONCINO MODAL CON PIPING           ;654J      ;2;1;1;0;0;0;219;0;0;219;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI BASSE              ;2;TAGLIE XS-XXL PANTALONI D;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC701                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;33611;12/09/2025;2;1;129P012;2341;1;648;GERENTE                  ;BOD99A      ;BODY MODAL ULTRA LIGHT                  ;019       ;3;1;1;0;0;0;329;0;0;329;PRODUTO ACABADO          ;;CAMISOLAS                ;BODY                     ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;BOD99A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;
3044;33613;12/09/2025;2;1;129P014;2342;1;648;GERENTE                  ;SI70V2      ;CALCINHA                                ;848J      ;25;1;1;0;47;0;0;0;0;47;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SI70V2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;33613;12/09/2025;1;1;129P014;2342;1;648;GERENTE                  ;RP49L2      ;BELLISSIMA MICRO ULTRA LIGHT            ;044_V2    ;19;0;-1;-1;-229;-229;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RP49L2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;
3044;33614;12/09/2025;1;1;129P015;2343;1;648;GERENTE                  ;RID97R      ;SOFIA PIZZO                             ;001       ;10;1;1;0;268,01;0;99;1;0;269;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID97R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;
3044;33611;12/09/2025;19;1;129P012;2341;1;648;GERENTE                  ;CMD701      ;MAGLIA M/M MODAL AP.DAV CON PIPING      ;654J      ;2;1;1;0;0;0;329;0;0;329;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI ALTE               ;2;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CMD701                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;33613;12/09/2025;2;1;129P014;2342;1;648;GERENTE                  ;BOD95A      ;BODY M/L TULLE                          ;019       ;4;0;-1;-1;-249;-249;0;0;0;0;PRODUTO ACABADO          ;;CAMISOLAS                ;BODY                     ;2;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;BOD95A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;
3044;33622;12/09/2025;4;1;129P01D;2351;1;648;GERENTE                  ;LTD71S      ;PIJAMA SENDO PARTE SUPERIOR             ;2280      ;23;0;-1;-1;-379;-379;0;0;0;0;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;3;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;
3044;33622;12/09/2025;2;1;129P01D;2351;1;648;GERENTE                  ;RBD97D      ;DENISE PIZZO                            ;2280_V7   ;9;0;-1;-1;-269;-269;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD97D                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;
3044;33622;12/09/2025;1;1;129P01D;2351;1;648;GERENTE                  ;SB97O2      ;BRASILIANO 80 PIZZO E MICROFIBRA        ;2280      ;2;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB97O2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;12;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;019       ;25;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;3;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;654J      ;24;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;6;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;011I      ;24;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;21;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;2280      ;25;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;4;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;654J      ;24;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;19;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;417I      ;25;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;2;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;654J      ;24;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;5;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;011I      ;24;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;
3044;30631;13/02/2025;10;1;132P00A;25405;1;648;GERENTE                  ;SBD49V      ;CALCINHA                                ;658J      ;23;1;1;0;39;0;0;0;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;
3044;30971;13/03/2025;2;1;133P006;25700;1;648;GERENTE                  ;SID96C      ;SLIP COTONE E PIZZO                     ;657J      ;4;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID96C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
3044;30971;13/03/2025;3;1;133P006;25700;1;648;GERENTE                  ;SID96C      ;SLIP COTONE E PIZZO                     ;654J      ;4;0;-1;-1;-89;-89;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID96C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;
